Aquarium,Date,Tank,Experiment,Substrate,NutLevel,NN,Time,Flow,TankTA,HeaderTA,TankTemp,TankpH,TankSalinity,HeaderTemp,HeaderpH,HeaderSalinity,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN,HeaderTA.norm,TankTA.norm,TankCO2,TankHCO3,TankCO3,TankDIC,TankOmegaArag,TankOmegaCalcite,TankpCO2,TankfCO2,HeaderCO2,HeaderHCO3,HeaderCO3,HeaderDIC,HeaderOmegaArag,HeaderOmegaCalcite,HeaderpCO2,HeaderfCO2,ResTime.mean,Flow.mean,SA,AFDW,DW,Volume,DayNight,NEC.AFDW,TankDIC.norm,HeaderDIC.norm,NCP.AFDW,R,GPP
23,12/3/2015,2,1,Rubble,High,6,10:00,29,2163.855363,2174.446045,25.41,7.977135086,38.47760909,25,7.983035313,37.70938204,1.84,1.43,1.66,1.21,1.67,7.52,2165.716045,2163.855363,12.09852853,1686.16499,189.6175673,1887.881085,2.936951294,4.433361082,439.77046,438.374052,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,3.226960409,29.33333333,1453.671341,12.9288,327.28533,295,Day,0.129527305,1887.881085,1902.658917,1.92792546,7.258436657,9.186362117
23,12/3/2015,2,1,Rubble,High,6,14:00,NA,2153.303932,2170.434693,26.71,8.099650294,38.06362011,26.03,7.974963827,38.26213334,NA,NA,NA,2.26,2.8,10.1,2158.074693,2153.303932,8.194800848,1548.129325,239.9414611,1796.265587,3.750764129,5.639903985,306.8819296,305.9228511,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,3.226960409,29.33333333,1453.671341,12.9288,327.28533,295,Day,0.332106084,1796.265587,1891.339019,12.90455169,7.258436657,20.16298834
23,12/3/2015,2,1,Rubble,High,6,18:00,29,2186.3617,2161.759718,25.75,7.978991814,38.4978087,25.84,7.943984946,38.42179206,NA,NA,NA,2.47,1.54,5.46,2153.829718,2186.3617,12.05188212,1698.101341,194.2625861,1904.415809,3.012743833,4.542871947,441.8271902,440.4300233,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,3.226960409,29.33333333,1453.671341,12.9288,327.28533,295,Day,-2.264642718,1904.415809,1901.008945,1.790319918,7.258436657,9.048756575
23,12/3/2015,2,1,Rubble,High,6,22:00,NA,2196.090654,2162.699563,25.31,7.860372636,38.49809054,25.24,7.928911271,38.48271173,NA,NA,NA,2.17,0.91,1.44,2159.089563,2196.090654,17.00262579,1807.757095,154.8648064,1979.624527,2.397245705,3.619760235,616.5599161,614.5993705,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.226960409,29.33333333,1453.671341,12.9288,327.28533,295,Night,-2.575749959,1979.624527,1914.288103,-6.520754319,7.258436657,0.737682338
23,12/4/2015,2,1,Rubble,High,6,2:00,NA,2197.505315,2174.393023,25.1,7.809238736,38.15108256,24.94,7.914581463,38.36222707,NA,NA,NA,3.4,1.27,9.64,2161.353023,2197.505315,19.69772692,1850.119008,138.7837119,2008.600447,2.15264711,3.253185514,709.2777629,707.0163901,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.226960409,29.33333333,1453.671341,12.9288,327.28533,295,Night,-2.516662674,2008.600447,1935.601562,-7.646652576,7.258436657,-0.388215919
23,12/4/2015,2,1,Rubble,High,6,6:00,NA,2203.726194,2196.339273,24.8,7.788013499,38.48189857,24.64,7.908679782,38.46758972,1.5,1.2,0.06,3.05,1.25,7.9,2185.389273,2203.726194,20.9896424,1870.411075,133.0808245,2024.481542,2.055959401,3.109357427,751.4232557,749.0186391,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.226960409,29.33333333,1453.671341,12.9288,327.28533,295,Night,-1.276484618,2024.481542,1960.668664,-7.607903076,7.258436657,-0.349466419
23,12/4/2015,2,1,Rubble,High,6,10:00,30,2181.054265,2173.555659,25.08,7.882180204,38.39358699,24.89,7.962636962,38.25392719,NA,NA,NA,2.2,8.1,8.04,2163.315659,2181.054265,16.02236793,1782.162796,158.8346812,1957.019845,2.458490865,3.715095678,577.3734247,575.53243,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.226960409,29.33333333,1453.671341,12.9288,327.28533,295,Day,-1.234834229,1957.019845,1910.432945,-5.251255909,7.258436657,2.007180748
24,12/3/2015,2,1,Sand,High,6,10:00,30,2170.324436,2174.446045,25.3,7.997292442,38.43166336,25,7.983035313,37.70938204,NA,NA,NA,1.21,1.67,7.52,2165.716045,2170.324436,11.50596135,1675.730729,196.4119157,1883.648606,3.041955092,4.593552769,416.9884594,415.6626562,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,3.088726852,30.66666667,211.24069,6.2996,213.5194,198.0132678,Day,-0.687856536,1883.648606,1902.658917,6.362881151,8.228876149,14.5917573
24,12/3/2015,2,1,Sand,High,6,14:00,NA,2171.633202,2170.434693,26.42,8.100580068,38.30414912,26.03,7.974963827,38.26213334,1.33,1.9,2.79,2.26,2.8,10.1,2158.074693,2171.633202,8.288839494,1563.105173,241.4620552,1812.856068,3.761938842,5.661112441,308.6021414,307.6342985,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,3.088726852,30.66666667,211.24069,6.2996,213.5194,198.0132678,Day,-2.02376687,1812.856068,1891.339019,25.45277322,8.228876149,33.68164937
24,12/3/2015,2,1,Sand,High,6,18:00,30,2167.449112,2161.759718,25.74,8.012858825,38.43195308,25.84,7.943984946,38.42179206,NA,NA,NA,2.47,1.54,5.46,2153.829718,2167.449112,10.86011962,1653.29385,204.1170642,1868.271034,3.167209154,4.776106087,397.9028128,396.6444566,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,3.088726852,30.66666667,211.24069,6.2996,213.5194,198.0132678,Day,-2.032854672,1868.271034,1901.008945,11.80589088,8.228876149,20.03476702
24,12/3/2015,2,1,Sand,High,6,22:00,NA,2175.926714,2162.699563,25.17,7.90794484,38.4672718,25.24,7.928911271,38.48271173,NA,NA,NA,2.17,0.91,1.44,2159.089563,2175.926714,14.84787732,1756.3238,166.9082188,1938.079896,2.582828502,3.90174444,536.4604423,534.7518514,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.088726852,30.66666667,211.24069,6.2996,213.5194,198.0132678,Night,-2.513142734,1938.079896,1914.288103,-4.589266921,8.228876149,3.639609228
24,12/4/2015,2,1,Sand,High,6,2:00,NA,2200.553192,2174.393023,25.01,7.857810368,38.37793809,24.94,7.914581463,38.36222707,NA,NA,NA,3.4,1.27,9.64,2161.353023,2200.553192,17.31143603,1817.82743,152.728964,1987.86783,2.363604704,3.572513898,622.682679,620.6954191,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.088726852,30.66666667,211.24069,6.2996,213.5194,198.0132678,Night,-5.851086083,1987.86783,1935.601562,-9.75162397,8.228876149,-1.522747822
24,12/4/2015,2,1,Sand,High,6,6:00,NA,2195.002464,2196.339273,24.75,7.824227649,38.44904888,24.64,7.908679782,38.46758972,NA,NA,NA,3.05,1.25,7.9,2185.389273,2195.002464,19.0109107,1839.237452,141.8832545,2000.131617,2.192100861,3.315817599,679.6129655,677.4370029,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.088726852,30.66666667,211.24069,6.2996,213.5194,198.0132678,Night,-1.434881775,2000.131617,1960.668664,-10.34573755,8.228876149,-2.116861406
24,12/4/2015,2,1,Sand,High,6,10:00,32,2187.390895,2173.555659,25.09,7.912456525,38.08441609,24.89,7.962636962,38.25392719,NA,NA,NA,2.2,8.1,8.04,2163.315659,2187.390895,14.83924501,1766.624558,167.7739309,1949.237734,2.603626035,3.935014879,534.0139487,532.3115001,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.088726852,30.66666667,211.24069,6.2996,213.5194,198.0132678,Day,-3.593512015,1949.237734,1910.432945,-7.990630112,8.228876149,0.238246036
25,12/3/2015,3,1,Coral,Ambient,0,10:00,30,2116.438576,2171.558766,25.19,7.978610934,38.07508403,25.11,7.966244194,38.36805245,NA,NA,NA,0.03,2.29,0.18,2171.348766,2116.438576,11.899016,1652.766928,183.4225048,1848.088448,2.847892566,4.302884137,429.2561971,427.8895449,12.63892128,1706.779978,184.706675,1904.125574,2.859914329,4.321357305,455.7305707,454.2781748,2.854021164,33.33333333,409.4078411,6.5538,113.74942,121,Day,8.525966057,1848.088448,1904.125574,8.875927094,10.99771734,19.87364443
25,12/3/2015,3,1,Coral,Ambient,0,14:00,NA,2089.703739,2183.870178,26.26,8.049085843,38.21731014,26.05,7.967938601,38.31921336,0.21,2.07,0.42,0.22,2.6,0.38,2183.270178,2089.703739,9.30507641,1552.99582,211.4466348,1773.747531,3.294381209,4.960315147,344.9322781,343.8483548,12.34375837,1703.339482,191.3349976,1907.018238,2.975714398,4.483221696,455.4634929,454.0284082,2.854021164,33.33333333,409.4078411,6.5538,113.74942,121,Day,14.52816468,1773.747531,1907.018238,26.85801602,10.99771734,37.85573335
25,12/3/2015,3,1,Coral,Ambient,0,18:00,35,2117.575874,2169.886181,25.9,7.976833578,38.2231814,25.49,7.955733831,38.64408746,NA,NA,NA,0.07,1.68,0.12,2169.696181,2117.575874,11.7162857,1644.511627,187.1367783,1843.364691,2.910867955,4.387861764,430.5051959,429.1463225,12.83224292,1706.793829,183.88879,1903.514862,2.845148724,4.293354778,467.7713767,466.2874511,2.854021164,33.33333333,409.4078411,6.5538,113.74942,121,Day,8.092777832,1843.364691,1903.514862,10.58638952,10.99771734,21.58410686
25,12/3/2015,3,1,Coral,Ambient,0,22:00,NA,2138.392094,2169.79177,25.22,7.837984621,38.57483151,25.22,7.93426295,38.49975298,NA,NA,NA,0.06,0.82,0.15,2169.58177,2138.392094,17.59817008,1774.823271,144.1617796,1936.58322,2.229275971,3.366945528,636.9796526,634.9519132,13.74351529,1729.270178,175.0444376,1918.058131,2.708557379,4.090972566,497.2632603,495.6805428,2.854021164,33.33333333,409.4078411,6.5538,113.74942,121,Night,4.84285556,1936.58322,1918.058131,-10.59567784,10.99771734,0.4020395
25,12/4/2015,3,1,Coral,Ambient,0,2:00,NA,2135.147802,2166.959044,25.09,7.80937691,38.23469395,24.93,7.924867579,38.21992454,0.3,0.83,0.2,0.28,1.58,0.22,2166.459044,2135.147802,19.10170005,1795.312637,134.9057026,1949.320039,2.090962991,3.159902095,687.9427147,685.7491509,14.23969963,1740.492284,169.5768707,1924.308854,2.62691024,3.971830593,510.7472728,509.1158717,2.854021164,33.33333333,409.4078411,6.5538,113.74942,121,Night,4.861731247,1949.320039,1924.308854,-12.62876021,10.99771734,-1.631042877
25,12/4/2015,3,1,Coral,Ambient,0,6:00,NA,2135.5226,2200.284973,24.82,7.791121358,38.46476461,24.67,7.918408654,38.44184545,0.25,0.8,0.06,0.26,1.58,0.04,2199.984973,2135.5226,20.14599547,1808.637521,129.65809,1958.441606,2.003533687,3.029911114,721.5192453,719.2109649,14.79272502,1774.872757,169.5503516,1959.215833,2.618859178,3.962326892,527.733927,526.0428934,2.854021164,33.33333333,409.4078411,6.5538,113.74942,121,Night,10.0091441,1958.441606,1959.215833,-9.768713958,10.99771734,1.229003377
25,12/4/2015,3,1,Coral,Ambient,0,10:00,35,2122.315209,2180.555592,25.24,7.930600251,37.95810239,24.98,7.947823789,38.32814901,NA,NA,NA,0.07,6.2,0.14,2180.345592,2122.315209,13.64340568,1697.089731,168.5178077,1879.250945,2.619539576,3.957562196,492.5007569,490.9335871,13.41583767,1731.660729,178.6111566,1923.687723,2.764954966,4.179644634,482.0723841,480.5335613,2.854021164,33.33333333,409.4078411,6.5538,113.74942,121,Day,9.010441883,1879.250945,1923.687723,4.789053839,10.99771734,15.78677117
26,12/3/2015,3,1,Algae,Ambient,0,10:00,38,2160.462802,2171.558766,25.1,7.944420583,38.22621686,25.11,7.966244194,38.36805245,0.01,1.1,0.12,0.03,2.29,0.18,2171.348766,2160.462802,13.38561673,1717.160465,176.1269594,1906.673041,2.730175716,4.125785535,482.1784963,480.6415785,12.63892128,1706.779978,184.706675,1904.125574,2.859914329,4.321357305,455.7305707,454.2781748,2.713786993,35,2530.399905,6.3925,14.815,146.0730854,Day,1.822474359,1906.673041,1904.125574,-2.675443031,4.447129344,1.771686313
26,12/3/2015,3,1,Algae,Ambient,0,14:00,NA,2174.577751,2183.870178,26.21,8.039716337,38.40626512,26.05,7.967938601,38.31921336,NA,NA,NA,0.22,2.6,0.38,2183.270178,2174.577751,9.961404458,1627.443885,217.3277968,1854.733086,3.379839872,5.089231314,369.1691139,368.0082937,12.34375837,1703.339482,191.3349976,1907.018238,2.975714398,4.483221696,455.4634929,454.0284082,2.713786993,35,2530.399905,6.3925,14.815,146.0730854,Day,1.455243222,1854.733086,1907.018238,16.05140073,4.447129344,20.49853008
26,12/3/2015,3,1,Algae,Ambient,0,18:00,33,2163.487032,2169.886181,25.96,8.013038656,38.32082581,25.49,7.955733831,38.64408746,NA,NA,NA,0.07,1.68,0.12,2169.696181,2163.487032,10.7826177,1647.933007,204.7008406,1863.416465,3.182288979,4.795812016,396.9839945,395.7318883,12.83224292,1706.793829,183.88879,1903.514862,2.845148724,4.293354778,467.7713767,466.2874511,2.713786993,35,2530.399905,6.3925,14.815,146.0730854,Day,1.039505077,1863.416465,1903.514862,12.38664617,4.447129344,16.83377551
26,12/3/2015,3,1,Algae,Ambient,0,22:00,NA,2182.32909,2169.79177,25.23,7.922297321,38.49123079,25.22,7.93426295,38.49975298,NA,NA,NA,0.06,0.82,0.15,2169.58177,2182.32909,14.28944343,1749.345709,172.2965333,1935.931686,2.666341073,4.027101976,517.1219983,515.4762358,13.74351529,1729.270178,175.0444376,1918.058131,2.708557379,4.090972566,497.2632603,495.6805428,2.713786993,35,2530.399905,6.3925,14.815,146.0730854,Night,-2.134093393,1935.931686,1918.058131,-3.850511277,4.447129344,0.596618067
26,12/4/2015,3,1,Algae,Ambient,0,2:00,NA,2175.269856,2166.959044,25.11,7.883448089,38.36805245,24.93,7.924867579,38.21992454,NA,NA,NA,0.28,1.58,0.22,2166.459044,2175.269856,15.91508667,1776.153246,158.8507903,1950.919123,2.459573544,3.716438634,573.8618443,572.0327209,14.23969963,1740.492284,169.5768707,1924.308854,2.62691024,3.971830593,510.7472728,509.1158717,2.713786993,35,2530.399905,6.3925,14.815,146.0730854,Night,-1.475062654,1950.919123,1924.308854,-7.434857121,4.447129344,-2.987727777
26,12/4/2015,3,1,Algae,Ambient,0,6:00,NA,2164.925846,2200.284973,24.89,7.873015885,38.40489566,24.67,7.918408654,38.44184545,NA,NA,NA,0.26,1.58,0.04,2199.984973,2164.925846,16.37929634,1777.387025,154.0604339,1947.826755,2.382488237,3.602335641,587.4658683,585.5883387,14.79272502,1774.872757,169.5503516,1959.215833,2.618859178,3.962326892,527.733927,526.0428934,2.713786993,35,2530.399905,6.3925,14.815,146.0730854,Night,5.869425987,1947.826755,1959.215833,-2.056019634,4.447129344,2.39110971
26,12/4/2015,3,1,Algae,Ambient,0,10:00,34,2175.891869,2180.555592,25.14,7.947228889,37.8922281,24.98,7.947823789,38.32814901,NA,NA,NA,0.07,6.2,0.14,2180.345592,2175.891869,13.41803834,1730.116226,177.5987165,1921.13298,2.76100196,4.172764808,482.9913375,481.4525757,13.41583767,1731.660729,178.6111566,1923.687723,2.764954966,4.179644634,482.0723841,480.5335613,2.713786993,35,2530.399905,6.3925,14.815,146.0730854,Day,0.745620321,1921.13298,1923.687723,0.109784639,4.447129344,4.556913983
27,12/3/2015,3,1,Rubble,Ambient,0,10:00,32,2165.51524,2171.558766,25.22,7.996759409,38.36805245,25.11,7.966244194,38.36805245,NA,NA,NA,0.03,2.29,0.18,2171.348766,2165.51524,11.53059326,1674.008137,195.1325681,1880.671299,3.022737924,4.565827544,416.910771,415.5839262,12.63892128,1706.779978,184.706675,1904.125574,2.859914329,4.321357305,455.7305707,454.2781748,2.604491959,36.66666667,1675.595091,13.9152,333.38548,305,Day,0.467476399,1880.671299,1904.125574,3.291594907,5.538243246,8.829838153
27,12/3/2015,3,1,Rubble,Ambient,0,14:00,NA,2164.458376,2183.870178,26.23,8.046157964,38.16878815,26.05,7.967938601,38.31921336,NA,NA,NA,0.22,2.6,0.38,2183.270178,2164.458376,9.753525863,1615.48879,218.0131746,1843.255491,3.397624957,5.116414625,361.2003988,360.0649208,12.34375837,1703.339482,191.3349976,1907.018238,2.975714398,4.483221696,455.4634929,454.0284082,2.604491959,36.66666667,1675.595091,13.9152,333.38548,305,Day,1.507505661,1843.255491,1907.018238,8.711898342,5.538243246,14.25014159
27,12/3/2015,3,1,Rubble,Ambient,0,18:00,40,2180.662901,2169.886181,25.85,7.997779305,38.33922906,25.49,7.955733831,38.64408746,NA,NA,NA,0.07,1.68,0.12,2169.696181,2180.662901,11.38715802,1676.917405,200.3806176,1888.685181,3.113152028,4.693203219,418.1467872,416.8261414,12.83224292,1706.793829,183.88879,1903.514862,2.845148724,4.293354778,467.7713767,466.2874511,2.604491959,36.66666667,1675.595091,13.9152,333.38548,305,Day,-0.878830879,1888.685181,1903.514862,3.255618429,5.538243246,8.793861675
27,12/3/2015,3,1,Rubble,Ambient,0,22:00,NA,2192.49014,2169.79177,25.29,7.884294215,38.36523004,25.22,7.93426295,38.49975298,NA,NA,NA,0.06,0.82,0.15,2169.58177,2192.49014,15.93495257,1788.011303,161.2745021,1965.220758,2.499048869,3.773982928,577.1573699,575.3217541,13.74351529,1729.270178,175.0444376,1918.058131,2.708557379,4.090972566,497.2632603,495.6805428,2.604491959,36.66666667,1675.595091,13.9152,333.38548,305,Night,-1.835788908,1965.220758,1918.058131,-5.723075154,5.538243246,-0.184831908
27,12/4/2015,3,1,Rubble,Ambient,0,2:00,NA,2195.439614,2166.959044,25.14,7.864441111,38.11727425,24.93,7.924867579,38.21992454,NA,NA,NA,0.28,1.58,0.22,2166.459044,2195.439614,16.95307096,1809.158806,154.2205596,1980.332436,2.393154653,3.616281813,610.951402,609.0046867,14.23969963,1740.492284,169.5768707,1924.308854,2.62691024,3.971830593,510.7472728,509.1158717,2.604491959,36.66666667,1675.595091,13.9152,333.38548,305,Night,-2.322391726,1980.332436,1924.308854,-6.656638286,5.538243246,-1.11839504
27,12/4/2015,3,1,Rubble,Ambient,0,6:00,NA,2195.343355,2200.284973,24.8,7.859055428,38.48189857,24.67,7.918408654,38.44184545,NA,NA,NA,0.26,1.58,0.04,2199.984973,2195.343355,17.2850137,1814.026733,152.0071544,1983.318901,2.348351383,3.551560314,618.7982954,616.8183902,14.79272502,1774.872757,169.5503516,1959.215833,2.618859178,3.962326892,527.733927,526.0428934,2.604491959,36.66666667,1675.595091,13.9152,333.38548,305,Night,0.371961464,1983.318901,1959.215833,-4.235016298,5.538243246,1.303226948
27,12/4/2015,3,1,Rubble,Ambient,0,10:00,38,2180.023083,2180.555592,25.24,7.969446798,38.33269834,24.98,7.947823789,38.32814901,NA,NA,NA,0.07,6.2,0.14,2180.345592,2180.023083,12.53811722,1709.610319,187.1327284,1909.281165,2.899916514,4.380121214,453.4828345,452.039887,13.41583767,1731.660729,178.6111566,1923.687723,2.764954966,4.179644634,482.0723841,480.5335613,2.604491959,36.66666667,1675.595091,13.9152,333.38548,305,Day,0.025844634,1909.281165,1923.687723,2.283128115,5.538243246,7.821371361
28,12/3/2015,3,1,Sand,Ambient,0,10:00,32,2160.449052,2171.558766,25.14,7.959055715,38.19233982,25.11,7.966244194,38.36805245,NA,NA,NA,0.03,2.29,0.18,2171.348766,2160.449052,12.84223164,1704.868571,180.9944692,1898.705272,2.806886634,4.241271429,462.9860644,461.5110711,12.63892128,1706.779978,184.706675,1904.125574,2.859914329,4.321357305,455.7305707,454.2781748,2.869433923,33,211.24069,6.0209,196.3428,182.0840609,Day,1.832308036,1898.705272,1904.125574,-0.009936854,2.970071001,2.960134147
28,12/3/2015,3,1,Sand,Ambient,0,14:00,NA,2168.273936,2183.870178,26.1,7.987430324,38.02468011,26.05,7.967938601,38.31921336,NA,NA,NA,0.22,2.6,0.38,2183.270178,2168.273936,11.62113307,1675.688107,195.9965784,1883.305818,3.056425918,4.604952874,428.6754525,427.3256313,12.34375837,1703.339482,191.3349976,1907.018238,2.975714398,4.483221696,455.4634929,454.0284082,2.869433923,33,211.24069,6.0209,196.3428,182.0840609,Day,2.520959241,1883.305818,1907.018238,5.451443986,2.970071001,8.421514988
28,12/3/2015,3,1,Sand,Ambient,0,18:00,33,2184.10624,2169.886181,25.9,7.971777819,38.37125346,25.49,7.955733831,38.64408746,NA,NA,NA,0.07,1.68,0.12,2169.696181,2184.10624,12.25447963,1701.72956,192.0090201,1905.993059,2.982928818,4.496093374,450.6249909,449.2025772,12.83224292,1706.793829,183.88879,1903.514862,2.845148724,4.293354778,467.7713767,466.2874511,2.869433923,33,211.24069,6.0209,196.3428,182.0840609,Day,-2.422418323,1905.993059,1903.514862,1.589218344,2.970071001,4.559289346
28,12/3/2015,3,1,Sand,Ambient,0,22:00,NA,2177.377271,2169.79177,25.15,7.94708609,38.48432275,25.22,7.93426295,38.49975298,NA,NA,NA,0.06,0.82,0.15,2169.58177,2177.377271,13.33819853,1726.063022,179.4357419,1918.836962,2.776055471,4.193865544,481.716955,480.1824419,13.74351529,1729.270178,175.0444376,1918.058131,2.708557379,4.090972566,497.2632603,495.6805428,2.869433923,33,211.24069,6.0209,196.3428,182.0840609,Night,-1.310471002,1918.836962,1918.058131,1.048618528,2.970071001,4.018689529
28,12/4/2015,3,1,Sand,Ambient,0,2:00,NA,2185.089768,2166.959044,25.03,7.896404694,38.51153792,24.93,7.924867579,38.21992454,NA,NA,NA,0.28,1.58,0.22,2166.459044,2185.089768,15.44174245,1774.348314,163.5112144,1953.301271,2.527844502,3.820252769,556.0952468,554.3210641,14.23969963,1740.492284,169.5768707,1924.308854,2.62691024,3.971830593,510.7472728,509.1158717,2.869433923,33,211.24069,6.0209,196.3428,182.0840609,Night,-3.13193771,1953.301271,1924.308854,-6.615664621,2.970071001,-3.64559362
28,12/4/2015,3,1,Sand,Ambient,0,6:00,NA,2186.278056,2200.284973,24.91,7.909934009,38.46330626,24.67,7.918408654,38.44184545,NA,NA,NA,0.26,1.58,0.04,2199.984973,2186.278056,14.94250875,1766.667536,167.0465451,1948.65659,2.582264871,3.904038422,536.3656365,534.6519395,14.79272502,1774.872757,169.5503516,1959.215833,2.618859178,3.962326892,527.733927,526.0428934,2.869433923,33,211.24069,6.0209,196.3428,182.0840609,Night,2.304215888,1948.65659,1959.215833,1.245929856,2.970071001,4.216000857
28,12/4/2015,3,1,Sand,Ambient,0,10:00,34,2181.594258,2180.555592,25.17,7.943421749,38.4672718,24.98,7.947823789,38.32814901,NA,NA,NA,0.07,6.2,0.14,2180.345592,2181.594258,13.49745756,1732.483454,178.6566311,1924.637542,2.764629821,4.17638222,487.6690856,486.1159789,13.41583767,1731.660729,178.6111566,1923.687723,2.764954966,4.179644634,482.0723841,480.5335613,2.869433923,33,211.24069,6.0209,196.3428,182.0840609,Day,-0.209908328,1924.637542,1923.687723,-0.109432268,2.970071001,2.860638734
